id,observed_on,datetime_str,place_guess,latitude,longitude,taxon_id,scientific_name,preferred_common_name,iconic_taxon_name,image_urls,trail_id,location_id
310086204,2025-08-28,2025-08-28T08:16:39-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7466506958,-119.4364624023,118056,Fomitopsis,,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/559611075/square.jpg,392,1
310000367,2025-08-28,2025-08-28T06:34:00-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7498818912,-119.5957866311,8010,Corvus corax,Common Raven,Aves,,581,1
309999897,2025-08-28,2025-08-28T06:34:00-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7479463726,-119.5952394605,5206,Buteo lineatus,Red-shouldered Hawk,Aves,,,1
309999277,2025-08-28,2025-08-28T06:34:00-07:00,"Yosemite, Yosemite Valley, CA 95389, USA",37.7434309376,-119.5953175798,8234,Cyanocitta stelleri,Steller's Jay,Aves,,,1
309662855,2025-08-27,2025-08-27T23:23:51-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7492734848,-119.6007450297,4756,Cathartes aura,Turkey Vulture,Aves,https://static.inaturalist.org/photos/558820917/square.jpg|https://static.inaturalist.org/photos/558820925/square.jpg|https://static.inaturalist.org/photos/558820941/square.jpg|https://static.inaturalist.org/photos/558820955/square.jpg|https://static.inaturalist.org/photos/558820966/square.jpg|https://static.inaturalist.org/photos/558820985/square.jpg|https://static.inaturalist.org/photos/558821001/square.jpg,94,1
309663251,2025-08-27,2025-08-27T21:02:00-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7473769212,-119.6022467315,36204,Sceloporus occidentalis,Western Fence Lizard,Reptilia,https://static.inaturalist.org/photos/558821854/square.jpg|https://static.inaturalist.org/photos/558821862/square.jpg|https://static.inaturalist.org/photos/558822032/square.jpg|https://static.inaturalist.org/photos/558822521/square.jpg|https://static.inaturalist.org/photos/558822540/square.jpg,94,1
309647738,2025-08-27,2025-08-27T20:42:06-07:00,"Wawona Campground Rd, Mariposa, CA, US",37.5506457287,-119.6848367862,143470,Alopecosa kochi,Koch's Wolf Spider,Arachnida,https://static.inaturalist.org/photos/558788875/square.jpg|https://static.inaturalist.org/photos/558788877/square.jpg,,1
309646391,2025-08-27,2025-08-27T20:18:27-07:00,"Wawona Campground Rd, Mariposa, CA, US",37.5507650688,-119.6840476772,27137,Coluber constrictor,North American Racer,Reptilia,https://static.inaturalist.org/photos/558786169/square.jpg,,1
310323157,2025-08-27,2025-08-27T18:29:00-07:00,"Mariposa County, CA, USA",37.5019388889,-119.6103277778,48367,Penstemon,beardtongues,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043244/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043307/square.jpg,620,1
310323163,2025-08-27,2025-08-27T18:20:00-07:00,"Mariposa County, CA, USA",37.5048138889,-119.608275,143799,Sambucus cerulea,blue elder,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043290/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043299/square.jpg,60,1
310323164,2025-08-27,2025-08-27T18:09:00-07:00,"Mariposa County, CA, USA",37.5056083333,-119.6029444444,48798,Sidalcea,Checkerblooms,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043327/square.jpg,325,1
310323165,2025-08-27,2025-08-27T18:03:00-07:00,"Mariposa County, CA, USA",37.5049583333,-119.6017916667,47179,Arctostaphylos,bearberries and manzanitas,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043375/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043362/square.jpg,325,1
310323172,2025-08-27,2025-08-27T17:58:00-07:00,"Mariposa County, CA, USA",37.5044166667,-119.6003722222,64040,Pinus lambertiana,sugar pine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043423/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043415/square.jpg,623,1
310323173,2025-08-27,2025-08-27T17:36:00-07:00,"Mariposa County, CA, USA",37.5037416667,-119.602425,53438,Rosa,roses,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043441/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043466/square.jpg,30,1
310323174,2025-08-27,2025-08-27T17:35:00-07:00,"Mariposa County, CA, USA",37.5039722222,-119.6040111111,78864,Ribes nevadense,mountain pink currant,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043506/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043479/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043491/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043523/square.jpg,30,1
310323176,2025-08-27,2025-08-27T17:29:00-07:00,"Mariposa County, CA, USA",37.5037611111,-119.6045694444,47208,Coleoptera,Beetles,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560043534/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043542/square.jpg,30,1
310323178,2025-08-27,2025-08-27T17:27:00-07:00,"Mariposa County, CA, USA",37.5038138889,-119.6044083333,49674,Ceanothus,Ceanothus,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043618/square.jpg,30,1
310323177,2025-08-27,2025-08-27T17:27:00-07:00,"Mariposa County, CA, USA",37.5037305556,-119.6044916667,55490,Cycloneda,Spotless Lady Beetles,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560043570/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043589/square.jpg,30,1
310323180,2025-08-27,2025-08-27T17:21:00-07:00,"Mariposa County, CA, USA",37.5030666667,-119.6080166667,55552,Ribes roezlii,Sierra Gooseberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043633/square.jpg,30,1
310323182,2025-08-27,2025-08-27T17:19:00-07:00,"Mariposa County, CA, USA",37.502925,-119.6081083333,47121,Lupinus,lupines,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043674/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043687/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043726/square.jpg,30,1
310086199,2025-08-27,2025-08-27T17:18:48-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7403259277,-119.4072418213,50814,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/559610951/square.jpg,412,1
310086200,2025-08-27,2025-08-27T17:15:18-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7408561707,-119.4063568115,67905,Polytrichum piliferum,bristly haircap moss,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559610938/square.jpg,,1
310323183,2025-08-27,2025-08-27T17:13:00-07:00,"Mariposa County, CA, USA",37.5018777778,-119.60965,76447,Cornus nuttallii,Pacific Dogwood,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560043749/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043779/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560043788/square.jpg,621,1
310086201,2025-08-27,2025-08-27T16:51:01-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7411651611,-119.4058990479,75537,Arctostaphylos patula,greenleaf manzanita,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559610921/square.jpg,,1
310136125,2025-08-27,2025-08-27T16:21:58-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8788124359,-119.3663191766,941891,Halerpestes cymbalaria,Alkali Buttercup,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559709474/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559709486/square.jpg,969,1
309648666,2025-08-27,2025-08-27T16:07:59-07:00,"Yosemite National Park, Groveland, CA, US",37.8849033333,-119.252625,63496,Suillus brevipes,Short-stalked Suillus,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/558790716/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/558790726/square.jpg,186,1
310074220,2025-08-27,2025-08-27T16:07:34-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8788763571,-119.3665088099,337429,Stratiomyinae,,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/559583513/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559583475/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559583487/square.jpg,441,1
309648646,2025-08-27,2025-08-27T16:07:21-07:00,"Yosemite National Park, Groveland, CA, US",37.8848416667,-119.2525716667,351822,Pholiota highlandensis,Bonfire Scalycap,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/558790638/square.jpg,186,1
310543596,2025-08-27,2025-08-27T16:02:45-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8789469386,-119.3665779351,179995,Urocitellus beldingi,Belding's Ground Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560481247/square.jpg,441,1
310575541,2025-08-27,2025-08-27T16:00:11-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8796707596,-119.3692134618,52855,Artemisia,wormwoods and sagebrushes,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560543580/square.jpg,464,1
310575588,2025-08-27,2025-08-27T15:56:20-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.885038962,-119.3773513812,60843,Wyethia mollis,woolly mule's ears,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560543713/square.jpg,464,1
309664666,2025-08-27,2025-08-27T15:46:17-07:00,"Tuolumne County, CA, USA",37.7676305997,-119.8057069,59567,Sequoiadendron giganteum,giant sequoia,Plantae,https://static.inaturalist.org/photos/558824254/square.jpg,,1
310575662,2025-08-27,2025-08-27T15:13:21-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8892813173,-119.3854201291,51575,Laphria,Bee-mimic Robber Flies,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560543877/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560543828/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560543912/square.jpg,464,1
310543676,2025-08-27,2025-08-27T15:05:51-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8922665507,-119.3883208061,78863,Ribes montigenum,mountain gooseberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560481416/square.jpg,464,1
309739640,2025-08-27,2025-08-27T14:59:37-07:00,"Tioga Rd, Groveland, CA, US",37.8656716667,-119.4328166667,42220,Odocoileus hemionus,Mule Deer,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/558963112/square.jpg,,1
309739610,2025-08-27,2025-08-27T14:57:59-07:00,"Old Tioga Rd, Coulterville, CA, US",37.8283183137,-119.4827441618,118032,Guepiniopsis alpina,alpine jelly cone,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/558963045/square.jpg,,1
309895982,2025-08-27,2025-08-27T14:09:55-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9001379084,-119.4067268313,48972,Polygonum,knotweeds,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559267625/square.jpg,464,1
310015058,2025-08-27,2025-08-27T14:02:15-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7439839722,-119.592572,58826,Euthamia occidentalis,western goldenrod,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559468552/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559468585/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559468654/square.jpg,904,1
310014954,2025-08-27,2025-08-27T13:44:03-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7554583197,-119.6017505229,57518,Hymenochaetaceae,,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/559468314/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559468366/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559468415/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559468463/square.jpg,94,1
311028418,2025-08-27,2025-08-27T12:38:36-07:00,"California, US",37.7502308003,-119.7607013142,77915,Lycopus uniflorus,northern bugleweed,Plantae,https://static.inaturalist.org/photos/561419291/square.jpg|https://static.inaturalist.org/photos/561419366/square.jpg,,1
309647293,2025-08-27,2025-08-27T12:26:47-07:00,"Yosemite National Park, Groveland, CA, US",37.8778583082,-119.3555231867,180010,Callospermophilus lateralis,Golden-mantled Ground Squirrel,Mammalia,https://static.inaturalist.org/photos/558787922/square.jpg,,1
310014459,2025-08-27,2025-08-27T12:20:17-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7504352997,-119.5985993997,5212,Buteo jamaicensis,Red-tailed Hawk,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559467185/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559467240/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559467282/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559467320/square.jpg,94,1
309645596,2025-08-27,2025-08-27T12:16:56-07:00,"Yosemite National Park, Groveland, CA, US",37.878956562,-119.3558983565,225755,Neotamias speciosus,Lodgepole Chipmunk,Mammalia,https://static.inaturalist.org/photos/558784655/square.jpg|https://static.inaturalist.org/photos/558785278/square.jpg|https://static.inaturalist.org/photos/558785304/square.jpg,803,1
310086205,2025-08-27,2025-08-27T11:58:24-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7317619324,-119.3936080933,79218,Stephanomeria tenuifolia,narrow-leaved wirelettuce,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559610920/square.jpg,397,1
310014385,2025-08-27,2025-08-27T11:57:29-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7464791,-119.6027172,8010,Corvus corax,Common Raven,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559466982/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559467035/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559467072/square.jpg,94,1
310014179,2025-08-27,2025-08-27T11:38:50-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7465242997,-119.6027354997,336654,Buteo jamaicensis calurus,Western Red-tailed Hawk,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559466526/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466566/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466617/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466648/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466694/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466740/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466774/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466814/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559466843/square.jpg,94,1
309661436,2025-08-27,2025-08-27T11:35:16-07:00,"Glacier Point, Coulterville, CA, US",37.7277116667,-119.5743033333,72797,Dendragapus fuliginosus,Sooty Grouse,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/558817584/square.jpg,,1
310013651,2025-08-27,2025-08-27T11:10:17-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.74609,-119.6052669722,36204,Sceloporus occidentalis,Western Fence Lizard,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/559465357/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559465386/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559465431/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559465465/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559465503/square.jpg,94,1
309647385,2025-08-27,2025-08-27T11:01:14-07:00,"Yosemite National Park, Coulterville, CA, US",37.8133412821,-119.5077841697,46259,Tamiasciurus douglasii,Douglas' Squirrel,Mammalia,https://static.inaturalist.org/photos/558788174/square.jpg,,1
309648693,2025-08-27,2025-08-27T10:54:24-07:00,"Murphy Creek, Coulterville, CA, US",37.8331533333,-119.463255,498078,Deconica montana,mountain moss deconica,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/558790806/square.jpg,,1
310575996,2025-08-27,2025-08-27T10:41:37-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9128484658,-119.4339156847,48699,Apiaceae,carrot family,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560544534/square.jpg,,1
310086197,2025-08-27,2025-08-27T10:36:46-07:00,"Yosemite National Park, Madera County, US-CA, US",37.7148208618,-119.3690643311,632126,Protoparmeliopsis muralis,Stonewall Rim Lichen,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/559610889/square.jpg,397,1
310086196,2025-08-27,2025-08-27T10:35:34-07:00,"Yosemite National Park, Madera County, US-CA, US",37.7147903442,-119.369178772,532267,Rusavskia elegans,Elegant Sunburst Lichen,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/559610854/square.jpg,397,1
310576114,2025-08-27,2025-08-27T10:33:58-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9128868859,-119.4338857164,78847,Rhododendron columbianum,Western Labrador Tea,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560544759/square.jpg,,1
310086195,2025-08-27,2025-08-27T10:02:17-07:00,"Yosemite National Park, Madera County, US-CA, US",37.7044258118,-119.3507080078,50814,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/559610839/square.jpg,397,1
310013206,2025-08-27,2025-08-27T09:47:39-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7466484997,-119.5963361997,63960,Rubus leucodermis,whitebark raspberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559464613/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559464651/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559464689/square.jpg,563,1
310013089,2025-08-27,2025-08-27T09:42:22-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7547455167,-119.600110352,47118,Araneae,Spiders,Arachnida,https://inaturalist-open-data.s3.amazonaws.com/photos/559464355/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559464404/square.jpg,94,1
310012584,2025-08-27,2025-08-27T09:39:33-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7455903,-119.5937768,792994,Dryobates albolarvatus,White-headed Woodpecker,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559463328/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559463358/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559463396/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559463434/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559463472/square.jpg,141,1
310012465,2025-08-27,2025-08-27T09:34:35-07:00,"Lower Yosemite Falls, Yosemite Valley, CA 95389, USA",37.7458188,-119.5934299,127168,Sphinx sequoiae,Sequoia Sphinx,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/559463107/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559463134/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559463170/square.jpg,143,1
309662936,2025-08-27,2025-08-27T09:30:00-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7506440491,-119.5985097438,197810,Neotamias merriami,Merriam's Chipmunk,Mammalia,https://static.inaturalist.org/photos/558821191/square.jpg|https://static.inaturalist.org/photos/558821225/square.jpg|https://static.inaturalist.org/photos/558821255/square.jpg|https://static.inaturalist.org/photos/558821272/square.jpg,94,1
310086190,2025-08-27,2025-08-27T08:55:32-07:00,"Yosemite National Park, Madera County, US-CA, US",37.7012825012,-119.3478393555,78863,Ribes montigenum,mountain gooseberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559610803/square.jpg,397,1
310086187,2025-08-27,2025-08-27T08:51:47-07:00,"Yosemite National Park, Madera County, US-CA, US",37.7004890442,-119.3489303589,48934,Pinus contorta,lodgepole pine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559610808/square.jpg,889,1
310012077,2025-08-27,2025-08-27T07:57:44-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7439598558,-119.5934061706,12727,Turdus migratorius,American Robin,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559462432/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559462494/square.jpg,48,1
309484875,2025-08-27,2025-08-27T06:51:32-07:00,"Yosemite National Park, Coulterville, CA, US",37.7502529333,-119.5897482853,8234,Cyanocitta stelleri,Steller's Jay,Aves,https://static.inaturalist.org/photos/558477425/square.jpg|https://static.inaturalist.org/photos/558477452/square.jpg|https://static.inaturalist.org/photos/558477477/square.jpg,150,1
310011792,2025-08-26,2025-08-26T22:29:26-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.7450889974,-119.5937598869,24259,Pseudacris regilla,Pacific chorus frog,Amphibia,https://inaturalist-open-data.s3.amazonaws.com/photos/559461993/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559462039/square.jpg,903,1
310086188,2025-08-26,2025-08-26T18:45:31-07:00,"Yosemite National Park, Madera County, US-CA, US",37.6581382751,-119.3449401855,78944,Salix lemmonii,Lemmon's willow,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559611317/square.jpg,339,1
310086194,2025-08-26,2025-08-26T18:44:59-07:00,"Yosemite National Park, Madera County, US-CA, US",37.6583786011,-119.345161438,78810,Quercus vacciniifolia,huckleberry oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559610691/square.jpg,339,1
310086185,2025-08-26,2025-08-26T18:44:39-07:00,"Yosemite National Park, Madera County, US-CA, US",37.6583786011,-119.345161438,52131,Phyllodoce breweri,Purple Mountain-heath,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559611249/square.jpg,339,1
310086186,2025-08-26,2025-08-26T18:44:20-07:00,"Yosemite National Park, Madera County, US-CA, US",37.6583786011,-119.345161438,78847,Rhododendron columbianum,Western Labrador Tea,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559611263/square.jpg,339,1
309998958,2025-08-26,2025-08-26T18:30:00-07:00,"Yosemite Valley, CA 95389, USA",37.7403588951,-119.5717386156,18236,Colaptes auratus,Northern Flicker,Aves,,,1
309894918,2025-08-26,2025-08-26T17:42:54-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9171275394,-119.4424356564,52146,Penstemon newberryi,Mountain Pride,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559265395/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559265417/square.jpg,668,1
310086184,2025-08-26,2025-08-26T17:40:01-07:00,"Yosemite National Park, Madera County, US-CA, US",37.6583251953,-119.3441619873,79470,Vaccinium cespitosum,dwarf bilberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559611246/square.jpg,312,1
310593747,2025-08-26,2025-08-26T17:06:18-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9215218936,-119.444381976,85401,Dryocosmus,,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560577249/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560577204/square.jpg,668,1
310598415,2025-08-26,2025-08-26T16:57:36-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9219407354,-119.4468869304,48582,Sorbus,Rowans and Mountain Ashes,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560585751/square.jpg,668,1
309663789,2025-08-26,2025-08-26T16:18:01-07:00,"Yosemite Valley, CA 95389, USA",37.7441493997,-119.5735016997,48463,Pinus jeffreyi,Jeffrey pine,Plantae,https://static.inaturalist.org/photos/558823320/square.jpg|https://static.inaturalist.org/photos/558823568/square.jpg|https://static.inaturalist.org/photos/558824239/square.jpg,720,1
310598493,2025-08-26,2025-08-26T15:53:10-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9270566219,-119.4559144232,53386,Chrysolepis sempervirens,bush chinquapin,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560585836/square.jpg,668,1
310598529,2025-08-26,2025-08-26T15:35:04-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.9288219407,-119.4591756155,472796,Myriopteris gracillima,lace lip fern,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560585904/square.jpg,668,1
310011513,2025-08-26,2025-08-26T14:57:33-07:00,"Fish Camp, CA 93623, USA",37.506078,-119.6050728997,56573,Chamaebatia foliolosa,Mountain Misery,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559461465/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559461498/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559461541/square.jpg,325,1
310011416,2025-08-26,2025-08-26T14:50:29-07:00,"Fish Camp, CA 93623, USA",37.5058798997,-119.6032596,76189,Ceanothus parvifolius,Littleleaf Ceanothus,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559461252/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559461289/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559461327/square.jpg,325,1
310011224,2025-08-26,2025-08-26T14:49:55-07:00,"Fish Camp, CA 93623, USA",37.5058456,-119.6032134,76189,Ceanothus parvifolius,Littleleaf Ceanothus,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559460796/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460839/square.jpg,325,1
310011136,2025-08-26,2025-08-26T14:47:40-07:00,"Fish Camp, CA 93623, USA",37.5053594,-119.6026235,77455,Hosackia crassifolia,Big deervetch,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559460609/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460640/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460668/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460714/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460739/square.jpg,325,1
310011013,2025-08-26,2025-08-26T14:47:03-07:00,"Fish Camp, CA 93623, USA",37.5052607,-119.6025733,52673,Equisetum hyemale,rough horsetail,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559460237/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460289/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460332/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559460368/square.jpg,325,1
310010904,2025-08-26,2025-08-26T14:08:15-07:00,"Fish Camp, CA 93623, USA",37.5032259722,-119.601892,64040,Pinus lambertiana,sugar pine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559459981/square.jpg,30,1
310010820,2025-08-26,2025-08-26T13:53:24-07:00,"Fish Camp, CA 93623, USA",37.503953,-119.6029889722,68954,Camponotus modoc,Western Black Carpenter Ant,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/559459799/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559459834/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559459872/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559459910/square.jpg,30,1
310010719,2025-08-26,2025-08-26T13:46:21-07:00,"Fish Camp, CA 93623, USA",37.5041364,-119.6035035997,59567,Sequoiadendron giganteum,giant sequoia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559459608/square.jpg,30,1
